rho,phi,dphi
12.5175,3.5687293044,-0.0000000000
12.5188,3.5687293044,-0.0000000000
12.5200,3.5687293044,-0.0000000000
12.5212,3.5687293044,-0.0000000000
12.5225,3.5687293044,-0.0000000000
12.5237,3.5687293044,-0.0000000000
12.5250,3.5687293044,-0.0000000000
12.5262,3.5687293044,-0.0000000000
12.5275,3.5687293044,-0.0000000000
12.5287,3.5687293044,-0.0000000000
12.5300,3.5687293044,-0.0000000000
12.5312,3.5687293044,-0.0000000000
12.5325,3.5687293044,-0.0000000000
12.5337,3.5687293044,-0.0000000000
12.5350,3.5687293044,-0.0000000000
12.5363,3.5687293044,-0.0000000000
12.5375,3.5687293044,-0.0000000000
12.5387,3.5687293044,-0.0000000000
12.5400,3.5687293044,-0.0000000000
12.5412,3.5687293044,-0.0000000000
12.5425,3.5687293044,-0.0000000000
12.5437,3.5687293044,-0.0000000000
12.5450,3.5687293044,-0.0000000000
12.5462,3.5687293044,-0.0000000000
12.5475,3.5687293044,-0.0000000000
12.5487,3.5687293044,-0.0000000000
12.5500,3.5687293044,-0.0000000000
12.5512,3.5687293044,-0.0000000000
12.5525,3.5687293044,-0.0000000000
12.5538,3.5687293044,-0.0000000000
12.5550,3.5687293044,-0.0000000000
12.5562,3.5687293044,-0.0000000000
12.5575,3.5687293044,-0.0000000000
12.5588,3.5687293044,-0.0000000000
12.5600,3.5687293044,-0.0000000000
12.5612,3.5687293044,-0.0000000000
12.5625,3.5687293044,-0.0000000000
12.5637,3.5687293044,-0.0000000000
12.5650,3.5687293044,-0.0000000000
12.5662,3.5687293044,-0.0000000000
12.5675,3.5687293044,-0.0000000000
12.5687,3.5687293044,-0.0000000000
12.5700,3.5687293044,-0.0000000000
12.5712,3.5687293044,-0.0000000000
12.5725,3.5687293044,-0.0000000000
12.5737,3.5687293044,-0.0000000000
12.5750,3.5687293044,-0.0000000000
12.5763,3.5687293044,-0.0000000000
12.5775,3.5687293044,-0.0000000000
12.5787,3.5687293044,-0.0000000000
12.5800,3.5687293044,-0.0000000000
12.5813,3.5687293044,-0.0000000000
12.5825,3.5687293044,-0.0000000000
12.5837,3.5687293044,-0.0000000000
12.5850,3.5687293044,-0.0000000000
12.5862,3.5687293044,-0.0000000000
12.5875,3.5687293044,-0.0000000000
12.5887,3.5687293044,-0.0000000000
12.5900,3.5687293044,-0.0000000000
12.5912,3.5687293044,-0.0000000000
12.5925,3.5687293044,-0.0000000000
12.5938,3.5687293044,-0.0000000000
12.5950,3.5687293044,-0.0000000000
12.5962,3.5687293044,-0.0000000000
12.5975,3.5687293044,-0.0000000000
12.5988,3.5687293044,-0.0000000000
12.6000,3.5687293044,-0.0000000000
12.6012,3.5687293044,-0.0000000000
12.6025,3.5687293044,-0.0000000000
12.6037,3.5687293044,-0.0000000000
12.6050,3.5687293044,-0.0000000000
12.6062,3.5687293044,-0.0000000000
12.6075,3.5687293044,-0.0000000000
12.6087,3.5687293044,-0.0000000000
12.6100,3.5687293044,-0.0000000000
12.6112,3.5687293044,-0.0000000000
12.6125,3.5687293044,-0.0000000000
12.6137,3.5687293044,-0.0000000000
12.6150,3.5687293044,-0.0000000000
12.6163,3.5687293044,-0.0000000000
12.6175,3.5687293044,-0.0000000000
12.6187,3.5687293044,-0.0000000000
12.6200,3.5687293044,-0.0000000000
12.6213,3.5687293044,-0.0000000000
12.6225,3.5687293044,-0.0000000000
12.6237,3.5687293044,-0.0000000000
12.6250,3.5687293044,-0.0000000000
12.6262,3.5687293044,-0.0000000000
12.6275,3.5687293044,-0.0000000000
12.6287,3.5687293044,-0.0000000000
12.6300,3.5687293044,-0.0000000000
12.6312,3.5687293044,-0.0000000000
12.6325,3.5687293044,-0.0000000000
12.6337,3.5687293044,-0.0000000000
12.6350,3.5687293044,-0.0000000000
12.6362,3.5687293044,-0.0000000000
12.6375,3.5687293044,-0.0000000000
12.6388,3.5687293044,-0.0000000000
12.6400,3.5687293044,-0.0000000000
12.6412,3.5687293044,-0.0000000000
12.6425,3.5687293044,-0.0000000000
12.6438,3.5687293044,-0.0000000000
12.6450,3.5687293044,-0.0000000000
12.6462,3.5687293044,-0.0000000000
12.6475,3.5687293044,-0.0000000000
12.6487,3.5687293044,-0.0000000000
12.6500,3.5687293044,-0.0000000000
12.6512,3.5687293044,-0.0000000000
12.6525,3.5687293044,-0.0000000000
12.6537,3.5687293044,-0.0000000000
12.6550,3.5687293044,-0.0000000000
12.6562,3.5687293044,-0.0000000000
12.6575,3.5687293044,-0.0000000000
12.6587,3.5687293044,-0.0000000000
12.6600,3.5687293044,-0.0000000000
12.6613,3.5687293044,-0.0000000000
12.6625,3.5687293044,-0.0000000000
12.6637,3.5687293044,-0.0000000000
12.6650,3.5687293044,-0.0000000000
12.6662,3.5687293044,-0.0000000000
12.6675,3.5687293044,-0.0000000000
12.6687,3.5687293044,-0.0000000000
12.6700,3.5687293044,-0.0000000000
12.6712,3.5687293044,-0.0000000000
12.6725,3.5687293044,-0.0000000000
12.6737,3.5687293044,-0.0000000000
12.6750,3.5687293044,-0.0000000000
12.6762,3.5687293044,-0.0000000000
12.6775,3.5687293044,-0.0000000000
12.6788,3.5687293044,-0.0000000000
12.6800,3.5687293044,-0.0000000000
12.6812,3.5687293044,-0.0000000000
12.6825,3.5687293044,-0.0000000000
12.6838,3.5687293044,-0.0000000000
12.6850,3.5687293044,-0.0000000000
12.6862,3.5687293044,-0.0000000000
12.6875,3.5687293044,-0.0000000000
12.6887,3.5687293044,-0.0000000000
12.6900,3.5687293044,-0.0000000000
12.6912,3.5687293044,-0.0000000000
12.6925,3.5687293044,-0.0000000000
12.6937,3.5687293044,-0.0000000000
12.6950,3.5687293044,-0.0000000000
12.6962,3.5687293044,-0.0000000000
12.6975,3.5687293044,-0.0000000000
12.6987,3.5687293044,-0.0000000000
12.7000,3.5687293044,-0.0000000000
12.7013,3.5687293044,-0.0000000000
12.7025,3.5687293044,-0.0000000000
12.7037,3.5687293044,-0.0000000000
12.7050,3.5687293044,-0.0000000000
12.7063,3.5687293044,-0.0000000000
12.7075,3.5687293044,-0.0000000000
12.7087,3.5687293044,-0.0000000000
12.7100,3.5687293044,-0.0000000000
12.7112,3.5687293044,-0.0000000000
12.7125,3.5687293044,-0.0000000000
12.7137,3.5687293044,-0.0000000000
12.7150,3.5687293044,-0.0000000000
12.7162,3.5687293044,-0.0000000000
12.7175,3.5687293044,-0.0000000000
12.7188,3.5687293044,-0.0000000000
12.7200,3.5687293044,-0.0000000000
12.7212,3.5687293044,-0.0000000000
12.7225,3.5687293044,-0.0000000000
12.7238,3.5687293044,-0.0000000000
12.7250,3.5687293044,-0.0000000000
12.7262,3.5687293044,-0.0000000000
12.7275,3.5687293044,-0.0000000000
12.7287,3.5687293044,-0.0000000000
12.7300,3.5687293044,-0.0000000000
12.7312,3.5687293044,-0.0000000000
12.7325,3.5687293044,-0.0000000000
12.7337,3.5687293044,-0.0000000000
12.7350,3.5687293044,-0.0000000000
12.7362,3.5687293044,-0.0000000000
12.7375,3.5687293044,-0.0000000000
12.7387,3.5687293044,-0.0000000000
12.7400,3.5687293044,-0.0000000000
12.7413,3.5687293044,-0.0000000000
12.7425,3.5687293044,-0.0000000000
12.7437,3.5687293044,-0.0000000000
12.7450,3.5687293044,-0.0000000000
12.7463,3.5687293044,-0.0000000000
12.7475,3.5687293044,-0.0000000000
12.7487,3.5687293044,-0.0000000000
12.7500,3.5687293044,-0.0000000000
12.7512,3.5687293044,-0.0000000000
12.7525,3.5687293044,-0.0000000000
12.7537,3.5687293044,-0.0000000000
12.7550,3.5687293044,-0.0000000000
12.7562,3.5687293044,-0.0000000000
12.7575,3.5687293044,-0.0000000000
12.7587,3.5687293044,-0.0000000000
12.7600,3.5687293044,-0.0000000000
12.7612,3.5687293044,-0.0000000000
12.7625,3.5687293044,-0.0000000000
12.7638,3.5687293044,-0.0000000000
12.7650,3.5687293044,-0.0000000000
12.7662,3.5687293044,-0.0000000000
12.7675,3.5687293044,-0.0000000000
12.7688,3.5687293044,-0.0000000000
12.7700,3.5687293044,-0.0000000000
12.7712,3.5687293044,-0.0000000000
12.7725,3.5687293044,-0.0000000000
12.7737,3.5687293044,-0.0000000000
12.7750,3.5687293044,-0.0000000000
12.7762,3.5687293044,-0.0000000000
12.7775,3.5687293044,-0.0000000000
12.7787,3.5687293044,-0.0000000000
12.7800,3.5687293044,-0.0000000000
12.7812,3.5687293044,-0.0000000000
12.7825,3.5687293044,-0.0000000000
12.7837,3.5687293044,-0.0000000000
12.7850,3.5687293044,-0.0000000000
12.7863,3.5687293044,-0.0000000000
12.7875,3.5687293044,-0.0000000000
12.7887,3.5687293044,-0.0000000000
12.7900,3.5687293044,-0.0000000000
12.7912,3.5687293044,-0.0000000000
12.7925,3.5687293044,-0.0000000000
12.7937,3.5687293044,-0.0000000000
12.7950,3.5687293044,-0.0000000000
12.7962,3.5687293044,-0.0000000000
12.7975,3.5687293044,-0.0000000000
12.7987,3.5687293044,-0.0000000000
12.8000,3.5687293044,-0.0000000000
12.8012,3.5687293044,-0.0000000000
12.8025,3.5687293044,-0.0000000000
12.8038,3.5687293044,-0.0000000000
12.8050,3.5687293044,-0.0000000000
12.8062,3.5687293044,-0.0000000000
12.8075,3.5687293044,-0.0000000000
12.8088,3.5687293044,-0.0000000000
12.8100,3.5687293044,-0.0000000000
12.8112,3.5687293044,-0.0000000000
12.8125,3.5687293044,-0.0000000000
12.8137,3.5687293044,-0.0000000000
12.8150,3.5687293044,-0.0000000000
12.8162,3.5687293044,-0.0000000000
12.8175,3.5687293044,-0.0000000000
12.8187,3.5687293044,-0.0000000000
12.8200,3.5687293044,-0.0000000000
12.8212,3.5687293044,-0.0000000000
12.8225,3.5687293044,-0.0000000000
12.8237,3.5687293044,-0.0000000000
12.8250,3.5687293044,-0.0000000000
12.8263,3.5687293044,-0.0000000000
12.8275,3.5687293044,-0.0000000000
12.8287,3.5687293044,-0.0000000000
12.8300,3.5687293044,-0.0000000000
12.8312,3.5687293044,-0.0000000000
12.8325,3.5687293044,-0.0000000000
12.8337,3.5687293044,-0.0000000000
12.8350,3.5687293044,-0.0000000000
12.8362,3.5687293044,-0.0000000000
12.8375,3.5687293044,-0.0000000000
12.8387,3.5687293044,-0.0000000000
12.8400,3.5687293044,-0.0000000000
12.8412,3.5687293044,-0.0000000000
12.8425,3.5687293044,-0.0000000000
12.8438,3.5687293044,-0.0000000000
12.8450,3.5687293044,-0.0000000000
12.8462,3.5687293044,-0.0000000000
12.8475,3.5687293044,-0.0000000000
12.8488,3.5687293044,-0.0000000000
12.8500,3.5687293044,-0.0000000000
12.8512,3.5687293044,-0.0000000000
12.8525,3.5687293044,-0.0000000000
12.8537,3.5687293044,-0.0000000000
12.8550,3.5687293044,-0.0000000000
12.8562,3.5687293044,-0.0000000000
12.8575,3.5687293044,-0.0000000000
12.8587,3.5687293044,-0.0000000000
12.8600,3.5687293044,-0.0000000000
12.8612,3.5687293044,-0.0000000000
12.8625,3.5687293044,-0.0000000000
12.8637,3.5687293044,-0.0000000000
12.8650,3.5687293044,-0.0000000000
12.8663,3.5687293044,-0.0000000000
12.8675,3.5687293044,-0.0000000000
12.8687,3.5687293044,-0.0000000000
12.8700,3.5687293044,-0.0000000000
12.8713,3.5687293044,-0.0000000000
12.8725,3.5687293044,-0.0000000000
12.8737,3.5687293044,-0.0000000000
12.8750,3.5687293044,-0.0000000000
12.8762,3.5687293044,-0.0000000000
12.8775,3.5687293044,-0.0000000000
12.8787,3.5687293044,-0.0000000000
12.8800,3.5687293044,-0.0000000000
12.8812,3.5687293044,-0.0000000000
12.8825,3.5687293044,-0.0000000000
12.8837,3.5687293044,-0.0000000000
12.8850,3.5687293044,-0.0000000000
12.8862,3.5687293044,-0.0000000000
12.8875,3.5687293044,-0.0000000000
12.8888,3.5687293044,-0.0000000000
12.8900,3.5687293044,-0.0000000000
12.8912,3.5687293044,-0.0000000000
12.8925,3.5687293044,-0.0000000000
12.8937,3.5687293044,-0.0000000000
12.8950,3.5687293044,-0.0000000000
12.8962,3.5687293044,-0.0000000000
12.8975,3.5687293044,-0.0000000000
12.8987,3.5687293044,-0.0000000000
12.9000,3.5687293044,-0.0000000000
12.9012,3.5687293044,-0.0000000000
12.9025,3.5687293044,-0.0000000000
12.9037,3.5687293044,-0.0000000000
12.9050,3.5687293044,-0.0000000000
12.9062,3.5687293044,-0.0000000000
12.9075,3.5687293044,-0.0000000000
12.9087,3.5687293044,-0.0000000000
12.9100,3.5687293044,-0.0000000000
12.9113,3.5687293044,-0.0000000000
12.9125,3.5687293044,-0.0000000000
12.9137,3.5687293044,-0.0000000000
12.9150,3.5687293044,-0.0000000000
12.9162,3.5687293044,-0.0000000000
12.9175,3.5687293044,-0.0000000000
12.9187,3.5687293044,-0.0000000000
12.9200,3.5687293044,-0.0000000000
12.9212,3.5687293044,-0.0000000000
12.9225,3.5687293044,-0.0000000000
12.9237,3.5687293044,-0.0000000000
12.9250,3.5687293044,-0.0000000000
12.9262,3.5687293044,-0.0000000000
12.9275,3.5687293044,-0.0000000000
12.9288,3.5687293044,-0.0000000000
12.9300,3.5687293044,-0.0000000000
12.9312,3.5687293044,-0.0000000000
12.9325,3.5687293044,-0.0000000000
12.9338,3.5687293044,-0.0000000000
12.9350,3.5687293044,-0.0000000000
12.9362,3.5687293044,-0.0000000000
12.9375,3.5687293044,-0.0000000000
12.9387,3.5687293044,-0.0000000000
12.9400,3.5687293044,-0.0000000000
12.9412,3.5687293044,-0.0000000000
12.9425,3.5687293044,-0.0000000000
12.9437,3.5687293044,-0.0000000000
12.9450,3.5687293044,-0.0000000000
12.9462,3.5687293044,-0.0000000000
12.9475,3.5687293044,-0.0000000000
12.9487,3.5687293044,-0.0000000000
12.9500,3.5687293044,-0.0000000000
12.9513,3.5687293044,-0.0000000000
12.9525,3.5687293044,-0.0000000000
12.9537,3.5687293044,-0.0000000000
12.9550,3.5687293044,-0.0000000000
12.9562,3.5687293044,-0.0000000000
12.9575,3.5687293044,-0.0000000000
12.9587,3.5687293044,-0.0000000000
12.9600,3.5687293044,-0.0000000000
12.9612,3.5687293044,-0.0000000000
12.9625,3.5687293044,-0.0000000000
12.9637,3.5687293044,-0.0000000000
12.9650,3.5687293044,-0.0000000000
12.9662,3.5687293044,-0.0000000000
12.9675,3.5687293044,-0.0000000000
12.9688,3.5687293044,-0.0000000000
12.9700,3.5687293044,-0.0000000000
12.9712,3.5687293044,-0.0000000000
12.9725,3.5687293044,-0.0000000000
12.9738,3.5687293044,-0.0000000000
12.9750,3.5687293044,-0.0000000000
12.9762,3.5687293044,-0.0000000000
12.9775,3.5687293044,-0.0000000000
12.9787,3.5687293044,-0.0000000000
12.9800,3.5687293044,-0.0000000000
12.9812,3.5687293044,-0.0000000000
12.9825,3.5687293044,-0.0000000000
12.9837,3.5687293044,-0.0000000000
12.9850,3.5687293044,-0.0000000000
12.9862,3.5687293044,-0.0000000000
12.9875,3.5687293044,-0.0000000000
12.9887,3.5687293044,-0.0000000000
12.9900,3.5687293044,-0.0000000000
12.9913,3.5687293044,-0.0000000000
12.9925,3.5687293044,-0.0000000000
12.9937,3.5687293044,-0.0000000000
12.9950,3.5687293044,-0.0000000000
12.9963,3.5687293044,-0.0000000000
12.9975,3.5687293044,-0.0000000000
12.9987,3.5687293044,-0.0000000000
13.0000,3.5687293044,-0.0000000000
13.0012,3.5687293044,-0.0000000000
13.0025,3.5687293044,-0.0000000000
13.0037,3.5687293044,-0.0000000000
13.0050,3.5687293044,-0.0000000000
13.0062,3.5687293044,-0.0000000000
13.0075,3.5687293044,-0.0000000000
13.0087,3.5687293044,-0.0000000000
13.0100,3.5687293044,-0.0000000000
13.0112,3.5687293044,-0.0000000000
13.0125,3.5687293044,-0.0000000000
13.0138,3.5687293044,-0.0000000000
13.0150,3.5687293044,-0.0000000000
13.0162,3.5687293044,-0.0000000000
13.0175,3.5687293044,-0.0000000000
13.0187,3.5687293044,-0.0000000000
13.0200,3.5687293044,-0.0000000000
13.0212,3.5687293044,-0.0000000000
13.0225,3.5687293044,-0.0000000000
13.0237,3.5687293044,-0.0000000000
13.0250,3.5687293044,-0.0000000000
13.0262,3.5687293044,-0.0000000000
13.0275,3.5687293044,-0.0000000000
13.0287,3.5687293044,-0.0000000000
13.0300,3.5687293044,-0.0000000000
13.0312,3.5687293044,-0.0000000000
13.0325,3.5687293044,-0.0000000000
13.0337,3.5687293044,-0.0000000000
13.0350,3.5687293044,-0.0000000000
13.0363,3.5687293044,-0.0000000000
13.0375,3.5687293044,-0.0000000000
13.0387,3.5687293044,-0.0000000000
13.0400,3.5687293044,-0.0000000000
13.0412,3.5687293044,-0.0000000000
13.0425,3.5687293044,-0.0000000000
13.0437,3.5687293044,-0.0000000000
13.0450,3.5687293044,-0.0000000000
13.0462,3.5687293044,-0.0000000000
13.0475,3.5687293044,-0.0000000000
13.0487,3.5687293044,-0.0000000000
13.0500,3.5687293044,-0.0000000000
13.0512,3.5687293044,-0.0000000000
13.0525,3.5687293044,-0.0000000000
13.0538,3.5687293044,-0.0000000000
13.0550,3.5687293044,-0.0000000000
13.0562,3.5687293044,-0.0000000000
13.0575,3.5687293044,-0.0000000000
13.0588,3.5687293044,-0.0000000000
13.0600,3.5687293044,-0.0000000000
13.0612,3.5687293044,-0.0000000000
13.0625,3.5687293044,-0.0000000000
13.0637,3.5687293044,-0.0000000000
13.0650,3.5687293044,-0.0000000000
13.0662,3.5687293044,-0.0000000000
13.0675,3.5687293044,-0.0000000000
13.0687,3.5687293044,-0.0000000000
13.0700,3.5687293044,-0.0000000000
13.0712,3.5687293044,-0.0000000000
13.0725,3.5687293044,-0.0000000000
13.0737,3.5687293044,-0.0000000000
13.0750,3.5687293044,-0.0000000000
13.0763,3.5687293044,-0.0000000000
13.0775,3.5687293044,-0.0000000000
13.0787,3.5687293044,-0.0000000000
13.0800,3.5687293044,-0.0000000000
13.0812,3.5687293044,-0.0000000000
13.0825,3.5687293044,-0.0000000000
13.0837,3.5687293044,-0.0000000000
13.0850,3.5687293044,-0.0000000000
13.0862,3.5687293044,-0.0000000000
13.0875,3.5687293044,-0.0000000000
13.0887,3.5687293044,-0.0000000000
13.0900,3.5687293044,-0.0000000000
13.0912,3.5687293044,-0.0000000000
13.0925,3.5687293044,-0.0000000000
13.0938,3.5687293044,-0.0000000000
13.0950,3.5687293044,-0.0000000000
13.0962,3.5687293044,-0.0000000000
13.0975,3.5687293044,-0.0000000000
13.0988,3.5687293044,-0.0000000000
13.1000,3.5687293044,-0.0000000000
13.1012,3.5687293044,-0.0000000000
13.1025,3.5687293044,-0.0000000000
13.1037,3.5687293044,-0.0000000000
13.1050,3.5687293044,-0.0000000000
13.1062,3.5687293044,-0.0000000000
13.1075,3.5687293044,-0.0000000000
13.1087,3.5687293044,-0.0000000000
13.1100,3.5687293044,-0.0000000000
13.1112,3.5687293044,-0.0000000000
13.1125,3.5687293044,-0.0000000000
13.1137,3.5687293044,-0.0000000000
13.1150,3.5687293044,-0.0000000000
13.1163,3.5687293044,-0.0000000000
13.1175,3.5687293044,-0.0000000000
13.1187,3.5687293044,-0.0000000000
13.1200,3.5687293044,-0.0000000000
13.1213,3.5687293044,-0.0000000000
13.1225,3.5687293044,-0.0000000000
13.1237,3.5687293044,-0.0000000000
13.1250,3.5687293044,-0.0000000000
13.1262,3.5687293044,-0.0000000000
13.1275,3.5687293044,-0.0000000000
13.1287,3.5687293044,-0.0000000000
13.1300,3.5687293044,-0.0000000000
13.1312,3.5687293044,-0.0000000000
13.1325,3.5687293044,-0.0000000000
13.1337,3.5687293044,-0.0000000000
13.1350,3.5687293044,-0.0000000000
13.1362,3.5687293044,-0.0000000000
13.1375,3.5687293044,-0.0000000000
13.1388,3.5687293044,-0.0000000000
13.1400,3.5687293044,-0.0000000000
13.1412,3.5687293044,-0.0000000000
13.1425,3.5687293044,-0.0000000000
13.1437,3.5687293044,-0.0000000000
13.1450,3.5687293044,-0.0000000000
13.1462,3.5687293044,-0.0000000000
13.1475,3.5687293044,-0.0000000000
13.1487,3.5687293044,-0.0000000000
13.1500,3.5687293044,-0.0000000000
13.1512,3.5687293044,-0.0000000000
13.1525,3.5687293044,-0.0000000000
13.1537,3.5687293044,-0.0000000000
13.1550,3.5687293044,-0.0000000000
13.1562,3.5687293044,-0.0000000000
13.1575,3.5687293044,-0.0000000000
13.1587,3.5687293044,-0.0000000000
13.1600,3.5687293044,-0.0000000000
13.1613,3.5687293044,-0.0000000000
13.1625,3.5687293044,-0.0000000000
13.1637,3.5687293044,-0.0000000000
13.1650,3.5687293044,-0.0000000000
13.1662,3.5687293044,-0.0000000000
13.1675,3.5687293044,-0.0000000000
13.1687,3.5687293044,-0.0000000000
13.1700,3.5687293044,-0.0000000000
13.1712,3.5687293044,-0.0000000000
13.1725,3.5687293044,-0.0000000000
13.1737,3.5687293044,-0.0000000000
13.1750,3.5687293044,-0.0000000000
13.1762,3.5687293044,-0.0000000000
13.1775,3.5687293044,-0.0000000000
13.1788,3.5687293044,-0.0000000000
13.1800,3.5687293044,-0.0000000000
13.1812,3.5687293044,-0.0000000000
13.1825,3.5687293044,-0.0000000000
13.1838,3.5687293044,-0.0000000000
13.1850,3.5687293044,-0.0000000000
13.1862,3.5687293044,-0.0000000000
13.1875,3.5687293044,-0.0000000000
13.1887,3.5687293044,-0.0000000000
13.1900,3.5687293044,-0.0000000000
13.1912,3.5687293044,-0.0000000000
13.1925,3.5687293044,-0.0000000000
13.1937,3.5687293044,-0.0000000000
13.1950,3.5687293044,-0.0000000000
13.1962,3.5687293044,-0.0000000000
13.1975,3.5687293044,-0.0000000000
13.1987,3.5687293044,-0.0000000000
13.2000,3.5687293044,-0.0000000000
13.2013,3.5687293044,-0.0000000000
13.2025,3.5687293044,-0.0000000000
13.2037,3.5687293044,-0.0000000000
13.2050,3.5687293044,-0.0000000000
13.2062,3.5687293044,-0.0000000000
13.2075,3.5687293044,-0.0000000000
13.2087,3.5687293044,-0.0000000000
13.2100,3.5687293044,-0.0000000000
13.2112,3.5687293044,-0.0000000000
13.2125,3.5687293044,-0.0000000000
13.2137,3.5687293044,-0.0000000000
13.2150,3.5687293044,-0.0000000000
13.2162,3.5687293044,-0.0000000000
13.2175,3.5687293044,-0.0000000000
13.2188,3.5687293044,-0.0000000000
13.2200,3.5687293044,-0.0000000000
13.2212,3.5687293044,-0.0000000000
13.2225,3.5687293044,-0.0000000000
13.2238,3.5687293044,-0.0000000000
13.2250,3.5687293044,-0.0000000000
13.2262,3.5687293044,-0.0000000000
13.2275,3.5687293044,-0.0000000000
13.2287,3.5687293044,-0.0000000000
13.2300,3.5687293044,-0.0000000000
13.2312,3.5687293044,-0.0000000000
13.2325,3.5687293044,-0.0000000000
13.2337,3.5687293044,-0.0000000000
13.2350,3.5687293044,-0.0000000000
13.2362,3.5687293044,-0.0000000000
13.2375,3.5687293044,-0.0000000000
13.2387,3.5687293044,-0.0000000000
13.2400,3.5687293044,-0.0000000000
13.2413,3.5687293044,-0.0000000000
13.2425,3.5687293044,-0.0000000000
13.2437,3.5687293044,-0.0000000000
13.2450,3.5687293044,-0.0000000000
13.2463,3.5687293044,-0.0000000000
13.2475,3.5687293044,-0.0000000000
13.2487,3.5687293044,-0.0000000000
13.2500,3.5687293044,-0.0000000000
